longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity
27.213153056901533,38.38897013503517,0.82447004,-0.30687267,107.93948412698413,0.24746338697277084
27.213267562241704,38.38896992677333,0.7785714,-0.27008417,36.65476190476189,0.2590803021873564
27.213382067580696,38.38896971839963,0.77737623,-0.26426736,13.577380952380953,0.29078202543545517
27.213496572918505,38.3889695099141,0.74785715,-0.2751433,12.349206349206348,0.2864214153453751
27.21361107825513,38.388969301316706,0.78583765,-0.30030182,12.148809523809524,0.2841577275400804
27.21372558359057,38.38896909260747,0.78762305,-0.28028205,13.85218253968254,0.2700923336229507
27.213840088924826,38.38896888378639,0.7583566,-0.27718765,18.15079365079365,0.26325669836713317
27.213954594257896,38.388968674853466,0.7821063,-0.28738374,17.355158730158728,0.2754312986299687
27.21406909958978,38.388968465808695,0.7364288,-0.25984642,17.14781746031746,0.2792904705038465
27.214183604920475,38.38896825665208,0.79081273,-0.26289558,15.81845238095238,0.2984367499442435
27.214298110249985,38.388968047383614,0.8134476,-0.30070922,17.807539682539684,0.2899032055409
27.214412615578304,38.3889678380033,0.79716164,-0.28865725,17.51587301587302,0.28720408395727337
27.214527120905437,38.388967628511146,0.7706068,-0.27571392,13.047619047619047,0.3013587164585588
27.21464162623138,38.38896741890714,0.68770766,-0.2883591,12.925595238095235,0.29035885185575294
27.214756131556133,38.38896720919129,0.77761626,-0.27097946,13.532738095238091,0.2914598494273388
27.214870636879695,38.388966999363596,0.80596423,-0.29144156,13.923611111111109,0.2925919689418113
