longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity,fakulte
27.203932656771585,38.36762737582207,0.16694899,0.03995045,100.03174603174604,0.12199609267475889,Guzel Sanatlar
27.204047128542904,38.36762717665957,0.09835515,-0.062165234,75.44246031746033,0.10943247965967123,Guzel Sanatlar
27.20416160031309,38.36762697738531,0.026535979,0.14733917,61.118055555555564,0.14920498555636674,Guzel Sanatlar
27.204276072082145,38.367626777999284,0.13394018,0.39507458,60.19345238095239,0.1441200887774536,Guzel Sanatlar
27.20439054385007,38.36762657850151,-0.027120104,0.28048393,66.37103174603173,0.13462385167091875,Guzel Sanatlar
27.204505015616864,38.367626378891956,0.04347826,0.28126836,70.7420634920635,0.1259653288208755,Guzel Sanatlar
27.20461948738252,38.36762617917065,0.02236136,0.3124812,70.22519841269843,0.12350872102503621,Guzel Sanatlar
27.204733959147045,38.36762597933758,-0.004045853,0.19728261,70.96130952380953,0.1289730611351472,Guzel Sanatlar
27.204848430910438,38.36762577939275,0.019493986,0.28379953,66.90178571428572,0.11636307123609203,Guzel Sanatlar
27.20496290267269,38.36762557933616,0.103011094,0.467279,61.17361111111113,0.13613408430807045,Guzel Sanatlar
27.205077374433813,38.36762537916781,-0.08237048,0.21791613,52.581349206349216,0.17032413630295945,Guzel Sanatlar
27.205191846193802,38.3676251788877,-0.055505414,0.06122449,35.32936507936508,0.20393519752554745,Guzel Sanatlar
27.205306317952648,38.36762497849582,-0.022974102,0.005738576,24.287698412698408,0.23086331556294168,Guzel Sanatlar
27.205420789710356,38.367624777992184,-0.015552754,0.1052531,13.749007936507937,0.24534457814684596,Guzel Sanatlar
27.20553526146693,38.36762457737679,-0.02701667,0.065169364,15.322420634920634,0.26574426671502893,Guzel Sanatlar
27.205649733222366,38.36762437664963,-0.011832198,0.035014007,18.681547619047617,0.2521083399195313,Guzel Sanatlar
27.205764204976663,38.367624175810704,-0.027105168,0.04674221,25.64186507936508,0.22963927187743738,Guzel Sanatlar
27.205878676729817,38.367623974860024,0.00873596,0.06848864,35.135912698412696,0.21282233917167448,Guzel Sanatlar
27.20599314848183,38.36762377379758,0.06895934,0.041900788,61.95039682539682,0.20188294143173824,Guzel Sanatlar
27.206107620232704,38.36762357262338,0.13407408,0.028707376,96.99603174603178,0.1835320141127078,Guzel Sanatlar
27.206222091982436,38.36762337133741,0.18398269,0.08497825,132.02380952380955,0.14787028785589154,Guzel Sanatlar
27.203932403871722,38.36753725304993,0.19356549,-0.014423077,76.21130952380955,0.14341579425338083,Guzel Sanatlar
